commit_hash,branch_name
284b5512b2a44865281c9e7030c64c63ab39f130,dev
dea0ecc53d7483a5a048d3bece7a86ce500b54f8,fixdoubleclickdoubleopen
51d9bc45718e57a625d35f756a1fb4ebb685c95d,hotfix
f7927e9d8135110a978a0f35cad3bc3732f47a26,master
6e1c6c60512cca4f63a56b2da1eebe4474b8b904,notificationWhenAvailable
e562bb95e2d5ce0895190a3fa3aa04ed03c6a90b,rechecktimertime
94e47f16a73bdf4d1a29a224d55f4ce3d7cc5e01,travis-updates
4f1cb60dbea5f0fa5da5ca8f789ce1a4343b050d,v2.2.1
a13405639848fcd98bc6a31825463dc0d95058f2,v2.3
736d73610f8342305815e7cf66d93094b7480606,v2.3.1-HOTFIX
12273d736e4c1cf38ccf86362ad73e5d067fc4ca,v2.4
dde9dfed2dee89760cbf84842c77b2b9e31e8f13,v2.4.1
a2247bfebd20f7b531c0711205fcf0713ed01179,v2.5
8f9e3094520838662d7c51cf786ceb78dfe4b99d,vieck_espresso_setup
