commit_hash,branch_name
95cedd4c884c6bf1cc6a14a2db9dafad2c3e43b6,1.1-DEV
c140803cb8686302e4b0b88a075501ae0897679b,Rebranding
e2dce479bae509b5d70ceed8beab1dc2ee393e93,master
