commit_hash,tag_name,tag_message
a1bd1debd5af075b9b18d4bf321e043697b861d0,v1.2.5,
0b732d4ebb4bd845f620c58a242ba46fcae43500,v1.2.4,
8f330b2ae846132745d733073b0d672f5b46104b,v1.2.3,
b075d0cc3a1f02f981f4d76b4c4b6211c8bfaeab,v1.2.2,
beac2e938b27eff54567cdba5445ba6324b41d7e,v1.2.1,
e14507f8a4575560572f7f2af36db676e0ba9cfa,v1.2,
0e5f28defc52665754928f8ba8c0bd92ade3fb46,v1.1,
3f52d65b4441107f59e1028624febd884ef80244,v1.0.8.2,
0f8484f5046fbe3a11b92f2a2444bcd433d6b6c4,v1.0.8,
d3aa4603fe75908687effa14550da156429c670e,v1.0.7,
7fd3fe506298d8ae54ad5b07a43b38036d07062e,v1.0.6,
