commit_hash,branch_name
51e2011466ebf7472e72cf0ae8ea28f55735c8a3,dev
5f6274fca588069db7a6338398a519d03ee4b7ae,feature/destacados-home
51e2011466ebf7472e72cf0ae8ea28f55735c8a3,feature/favorites-redux
424f7bcb9d8b9973131673e6a25c56c95672d1f2,feature/favoritos
7374d0e2b67638231ab6bb633b9c98cae78455a9,feature/lists
bd4916063bfd67c9176d42abf00a1543d33c8024,feature/lists-sync
fead7dca961581013d309d152ca60a854d66215e,feature/login
c4be1343622332074818fa3fbd9196f64bf75185,feature/name-app
362401df7c93e8bd50a327be5e072eb693317b20,feature/poder-elegir-camara-o-galeria
7454a45a9419d05ac8238ee62c6862a0e22d83ea,feature/user-settings
9134d688969c388509dbf1a38dd408bfbd079fd9,free
df12def0582645befa2ed60a0086fc967a823d05,master
2e19098bf71f4a5d14b26ae09d1614bb029bb973,release/historial
