commit_hash,tag_name,tag_message
e9ea9dc54cbfd0d0e180daeab9f2f3cd6c750ee2,v1.2.0,version 1.2.0
b146859fb3bd7b33976dc3edf0b010b11ea02794,v1.1.0-RC2,version 1.1.0-RC2
7ee8be56bb6d7ce4f7427f9dfe8e15b0a5f07e19,v1.1.0-RC,version 1.1.0-RC
98356b025688969b2503fe409dd63b7ea3a28864,v1.1.0,version 1.1.0
0e216af51fa71a0b43040b76cc684bac028204ba,v1.0.6,version 1.0.6
66955c94bed3fac08b5337432182a01c3e7defbe,v1.0.5,version 1.0.5
b4c39f83abd117bdb06cace5686638d3c9007cd3,v1.0.4,version 1.0.4
77d6b524f2cbb8d8f3a9ff2cf63fa2b0e7e7f922,v1.0.3,version 1.0.3
dc0c27b2ef1fc9ff0cdb5653ec96b86d614bcea2,v1.0.2,version 1.0.2
ad12dedda3610ee10d60248be86424ae3cf6113d,v1.0.1,version 1.0.1
f441b1e02673a5ad66cf37e36b480b4e2125a18b,v1.0.0-RC2,version 1.0.0-RC2
134d9688d95e514e93e73cfa1bb57673fd1fdb6f,v1.0.0-RC,version 1.0.0-RC
026dd73c997a08aafbc36cf33fec11e2eb0a2eea,v1.0.0-BETA8,version 1.0.0-BETA8
f7447e4618962a601f302ff7cb016caf1212dfdf,v1.0.0-BETA7,version 1.0.0-BETA7
ba851e37f05e50bfb4a45d1b6e7d68f0d33b4b4d,v1.0.0-BETA6,version 1.0.0-BETA6
4117b40100bfa27d4874f976166054de7d82256a,v1.0.0-BETA5,version 1.0.0-BETA5
c1540da8cab1aa7530ba4224cd407190a8081233,v1.0.0-BETA4,version 1.0.0-BETA4
634a2dca982941d071ec90d6825702880ad8dcca,v1.0.0-BETA3,version 1.0.0-BETA3
1fd71fdb55a7b00a3f1157c70a7461f1ff5b06db,v1.0.0-BETA2,version 1.0.0-BETA2
2f580abfa6264b1c06769119475366a1f96f8770,v1.0.0-BETA1,"TopoSuite for Android, version 1.0.0-BETA1"
af749407009985b6868e2375491b359dca84c701,v1.0.0,version 1.0.0
