commit_hash,branch_name
e2d64f850a878fe971d35b3eea8d5cebf6890fc8,android-2.2
d8e15e32cb5ed31141462c0d272806f5c55ac94d,buildId
120af545324617217252eb9158bba1cdc6887489,dev-win
36eb6c601b08a6482f3a7e71fac6a9e8f9adf9b6,feat-edit
a8bf61e79afcd8e9b77856ee3b71d84a2e6ef01b,feat-flatlist
076cc7f6c02959e6820e8e9d1d31686e1a0d178e,feat-fragments
8f70ed01b154d181d2625e9679e6058161ebcc1f,feat-honeycomb
12d229167a6016cc0443b085b3f33d79bdcca0d5,feat-opt
1121b3fcc499b316baab4964d77681b397147698,feat-tabs
4fdabd1ba54bc3d8e3a1cbc9a0f68d9f30ba0aeb,master
8e8810e6076e42cf203c66941d91048e3f3fec1f,windows
