commit_hash,branch_name
f90ff5966fc11d3ade35ffe15859fb3daf965409,dev
ebe43347793474198873c19d448d0d3273a5c65e,feature/dagger
4ed68eb7364c6471fc6a0eea731f056ba4a2c58f,feature/modelViewPresenter
9005e156742d798a62e1ecc2c0737a0c06de8012,feature/robolectric
388721c29fca91faca5f3f7e1b83a9740186b24b,master
0e97676a5ffcb5426c58d942f8042dd8163b8444,release/V1.0
3fd45ffa982d29b648760b50ee1bbb9780aa97ea,release/V1.1
115b5b0e772e847841afe0ba15baeaff278e3c87,release/V1.2
7776077df6035ededbd1bfdc4d3ca3129a70e421,release/V1.3
9f537ca5f9b7a295aafd4eae739ecedfcf78e93d,release/v1.4
