commit_hash,branch_name
d5a79a7f13fe74ca94c8d42e2a816ac29242b9aa,1.1
e3fc7180a687bf95a49384a5c002eedf710ff3e1,1.4
2fad134e13f8e1491730308722098b05056db7f6,1.5
34f48c2f699840abf6a59134e2eeffbaff3f7779,2.0
9e1f0141d6c9353796bb71b397f84212f65ae70f,improve_ui_performance
5e61932a803f0b608af9ddded056e75c8e03d7d5,java
8c8187077f9fc71efb4ef108d8ab6143a3ac11c9,master
74343bd4a3c96d9ab9812bf01351db8b340e1230,notification_handler_update
6575f19c782bbd7e8afedeed1320152cc40bcaf8,osmdroid
9f7bc9e420c5acb20511d8f034e53d1eb7c4bc26,refactoring
36643b57b861bde955a05686256536e9b7c97733,rx_java
ee62efeedd9402116187299d9ad3438a61e8cb33,strike_popup
