commit_hash,tag_name,tag_message
262463ea503e3b713eeaa9efb572a2d4f7303bed,1.3,1.3
833e7bb5dd20d9bafb26689d0c84d4ed4514fe26,1.2,1.2
6e6aa0e4ecaed7ed1ce2ee23a3b982d3f75b6eda,1.1,1.1
266b828ea823db38f7de2af288221b25505564d8,1.0,1.0
a2259e9cd81062d4e17e7fb3bc208668f8a10d00,0.9,0.9
9cc1a04c9f4bc8bff8cd2e172fa7d0f3bc2929fe,0.8,0.8
b0f09494e8cc66ddc1eeb8a095a5e5b5687764a2,0.7,0.7
67d6240ce9272dd56a633c90fe469a31da42f724,0.6,0.6
6b73809290ef491071c5eb9c2bb5f2deac0d066b,0.5,0.5
6d7fc2489145d00d20d5d1ce4d91935b8bb70b51,0.4,0.4
319118c31b881e7cdb5fdad10f1ee79e6c4d0d23,0.3,0.3
ff3dafaa87dc3f47f2018445df1a8504f4a60fcd,0.2,0.2
81c19aca0f34a6c93ea0906158b4a442335cf4ad,0.1,0.1
