commit_hash,branch_name
2b843e5f3c897d1e05a6018fc395bb258b62c4a5,1.5.x
712a7ee4f589b606cb2cda7c90818d771ae7be96,1.6.x
0bb2983430e6c701de95941451d152cacee576be,1.7.x
2a15a91ca09a139b995362fad9f6c4fc11e572be,1.9.x
81e60eaedc596f1159043b42b7bbb75c563215b6,devel
0547ed65e6e4065da2d338708ec81668fcdc948b,jan-rfc-dialog-fragment
07a1c9b5264afa34382ac50e1b539d0a969585bd,master
6bf0e4d827f061e9c75e6190f9d5e5ddcc327e2e,pullrequest-android-studio-update-1.2
cf2b262120de5f8eaedc733b4a4161fb5a087c2f,pullrequest-code-cleanup-9-xml-files
132600e45e3b255195e11fc9dc5047a5023a134f,pullrequest-code-cleanup-if-statements
