commit_hash,tag_name,tag_message
2a15a91ca09a139b995362fad9f6c4fc11e572be,1.9.3,Version: 1.9.3
3a2e153ce00bf829fa5697d0b3b42d57b710bc7a,1.9.2,Version: 1.9.2
23124919ceabf248dd77861ba5e1daf76aef1702,1.9.1,Version: 1.9.1
6cc8f1b7c19c7b61c8571ea97e8412b72d43c155,1.9.0,Version: 1.9.0
30f7dc4074747014a8172a0709a49f84de016325,1.8.2,Version: 1.8.2
6d3644190561e8e1c4249cdbd4c04b3afd9af2c9,1.8.1,Version: 1.8.1
52c23a84f79570a9c8da7b0e61869cf0b9569e47,1.8.0,Version: 1.8.0
0bb2983430e6c701de95941451d152cacee576be,1.7.2,Version: 1.7.2
efa42da2abd531c2289b03595a3f6029e714f1aa,1.7.1,Version: 1.7.1
e1fd6c9e0376aca9753e0b4c19612fd688b0988a,1.7.0,Version: 1.7.0
712a7ee4f589b606cb2cda7c90818d771ae7be96,1.6.0,Version: 1.6.0
2b843e5f3c897d1e05a6018fc395bb258b62c4a5,1.5.2,Version: 1.5.2
7b174e419cf8acc05801fafe6b737ac44a4092c7,1.5.1,Version: 1.5.1
e62920d738b11d277ba5920ee51a5d5bc18bc755,1.5.0,Version: 1.5.0
ea680117b80fdbb6226b75410b184497a0790795,1.4.0,Version: 1.4.0
147d4fb2d9b004b007c442c438e9fa8875ba7fa2,1.3.1,Version: 1.3.1
6266df727464a7f705bf6a0e490a8c260abb3d01,1.3.0,Version: 1.3.0
47f259a11b2224537b092afa405b4ea2e6a3630f,1.2.0,Version: 1.2.0
9ed7099c0cecd7dc67e209d9b4abeea421aace23,1.1.0,Version: 1.1.0
10d7e46745e24f9f74875e722e07e4e2f3d4eeb5,1.0.0,Version: 1.0.0
17452dc37de2fb70519804f19d9fc3f4c6ff993c,0.0.1_alpha_2014-08-22,Version: 0.0.1 alpha 2014-08-22
32678c5b419cc4f292cd70b12768703ecc954e88,0.0.1_alpha_2014-07-21,Version: 0.0.1 alpha 2014-07-21
3c41bd56184571f02804b4b8f03ab0479d84030f,0.0.1_alpha_2014-07-08,Version: 0.0.1 alpha 2014-07-08
a22a449d88bcd01ee0d10411facdefb49049e6bf,0.0.1_alpha_2014-06-20,Version: 0.0.1 alpha 2014-06-20
daa5a03e07239eb17081b00c35d25fb5e6aa83fc,0.0.1_alpha_2014-06-11,Version: 0.0.1 alpha 2014-06-11
05fe03bf5e6a938a8e870b7891fe6664ab40907e,0.0.1_alpha_2014-06-02,Version: 0.0.1 alpha 2014-06-02
3882099b3fc8ad20c22a279e17942f328479f109,0.0.1_alpha_2014-05-17,Version: 0.0.1 alpha 2014-05-17
5f7653b16c09777f7f1225c62ebd22857f407390,0.0.1_alpha_2014-04-11,Version: 0.0.1 alpha 2014-04-11
65dc2fb8f933052a3500eb4a32840114708f4e94,0.0.1_alpha_2014-03-05,Version: 0.0.1 alpha 2014-03-05
e64a31b30a16d43d915e8ffbf29d5ec283205116,0.0.1_alpha_2013-12-06,Version: 0.0.1 alpha 2013-12-06
b43d4de64898ec94b3fead32fa8870959f653fc3,0.0.1_alpha_2013-12-02,Version: 0.0.1 alpha 2013-12-02
