commit_hash,tag_name,tag_message
976e08530e9bf1d6b8446fd1a1352259bb3ad53f,v2.2.2,
176f5a2b87c0e0f928e6c1c9748f419104777983,v2.2.1,
4e6b087bd25f6fd72474eb2b0c9bb0932f4140c1,v2.2.0,
5be431b4ee3da425ca1369f758151c6d6786f060,v2.1.5,
2de6a479c9a5196d9aa7ab1e85a784f6f1f950f8,v2.1.4,
5e0655d8174fe4057cb31f3e95a299ecc2c22dde,v2.1.3,
236c596b5897d50962213e60b7fc4da2a073a650,v2.1.2,
fe4895a2c7a5396c4ecf92ee45a6e3df069677ec,v2.1.1,
691e1b9713b5826506ddf1912a37d8313ecb0223,v2.1.0-beta1,
439fbca995c3067ddd8e5ec59fe3939a040c4126,v2.1.0,
7719bc8833560b530acc5d3490b19f3d18e75c9e,v2.0.2,
01a69de8a4bcb09fe663e8ef877aec7c8f2baf2e,v2.0.1,
86ebbb07355fff27acb71a601ce24fc4f1d280cb,v2.0.0beta4,
2fd5a0d166aff37a920c9d4ad318b5609d7e46b5,v2.0.0beta3,
a4f6187b097dc0dfd7cd951a7b3da067cfac94bf,v2.0.0beta2,
e9527b40ff2b2f9922052be0d167d69af357a09b,v2.0.0beta1,
a09e5a476a02f85823f65b4109d00ad000276658,v2.0.0beta0,
85cf0120c686b3f0c257b10c3fb4f593db024608,v2.0.0,
4e559ed1ad3be78c92ca27329b4f47845395f3ca,v1.2.9,
f8aaa63e09849d54039560a934a29147778ee433,v1.2.8,
55f1f8c2407adee6535d1dc686cd54812ec2b2f7,v1.2.7,
7048f542641100949dbb96ce3334d0d4faffbfa5,v1.2.6,
7faceaae3cd47224effaa803114682caab39443e,v1.2.5,
eb3eac58aff0fcf78e28c611244e43af199aa239,v1.2.4,
3287f41f3bd427a2097af05edd2a3673d10c37f0,v1.2.3,
bf8c55c83c45d0dcd35faebd70d44c42ec816f58,v1.2.2,
5de25e12844528600c6064f0db5097079162738b,v1.2.10,
ed7df196ed8bf0d6c369b8713a4f5fcfa4a84792,v1.2.1,
c924a5f1793df8b6aa34e8b4b9e937c28c6e1ee0,v1.2.0,
8f2d24bd11c7a0f68e3cba2fc19adcf3cc657fee,v1.1.9,
e52a5c7b4c71108732f944ea3e31ff4923424c46,v1.1.8,
170f618cb43ee9067536f777c5d7f710f5d06e23,v1.1.7,
7c6c8f8236317297f9c123ffa7620b6fb5f37822,v1.1.6,
9c0b377e46da09fec62bde1f7556c33742aa107b,v1.1.5,
9c0b377e46da09fec62bde1f7556c33742aa107b,v1.1.4,
9c0b377e46da09fec62bde1f7556c33742aa107b,v1.1.2,
9c0b377e46da09fec62bde1f7556c33742aa107b,v1.1.1,
9ca51bb378ab82d082e51739ab9f1d3420af96e9,v1.1.0,
