commit_hash,tag_name,tag_message
83362c21ff8dcb95c6a6c9c66f6ff8e63748b57b,v0.6.5,v0.6.5
80dd0d8ff0220dc573d0472cae78858ce699da2a,v0.6.4,v0.6.4
d385e45ba9759eb3e92452ef05c339e4a63d9308,v0.6.3,v0.6.3
5c443258983cd2f15ccd959c53118e2e1b111072,v0.6.2,v0.6.2
c725f0cb73ed4578f47956a4228079cf3c423021,v0.6.1,v0.6.1
6790b38cd7dd8ed48edc17a8246024f942d6fed7,v0.6.0,
dc9f92edee98bd2aa715c499054c8bd0b3fe04dd,v0.5.2,
2fd75d5a1451a228c94fc83367f83bd39c7ac1f3,v0.5.1,v0.5.1
dedcf7cb0c49f939ef188217c39f1f3a3d6a05fb,v0.5,v0.5
32bbe2919719f7d68c66492926678769acb6727b,v0.1-alpha,
3a3cbaff1b76c54f10aac96843cb30a28bb27fb9,playstore0.4,
c48a32fba20a8f2fc39f3cbf5cfa6a0165bdfd3f,playstore0.3,playstore0.3
c12b1cc165aba44fbe6621c720bcc5a639723431,playstore0.2,playstore0.2
4a1bb00d3ae9a321e4a450c030ea3be30304d13b,playstore0.1,
