package,manifestPaths,gradleConfigPaths,mavenConfigPaths
net.somethingdreadful.MAL,"Atarashii/src/Beta/AndroidManifest.xml,Atarashii/src/FLOSSBeta/AndroidManifest.xml,Atarashii/src/main/AndroidManifest.xml",Atarashii/build.gradle,
