commit_hash,tag_name,tag_message
58b058cccedf9a02c464061bb4c4656efe272a9c,version-1.7.3,Released to Google Play on 11-01-2017
d5159c98345785138db3e38f2cdedae9f36232f2,version-1.7.2,Released to Google Play on 5-1-2017
46c1d312c5a7cd2ca180c7e26553c4c73e6b4d47,version-1.7.1,Released to Google Play on 30-11-2016
a9b92c37f09a487b44cbb24842b4691a41aa34db,version-1.7.0,Released to Google Play on 20-11-2016
04aca9a1f624d22a76b26b7742f0a3f44f38088d,version-1.6.2,Released to Google Play on 11-7-2016
a1217cdbca8493ced9811e8241c02eacccb16fb2,version-1.6.1,Released to Google Play on 10-7-2016
52f0a4eb48ff756a274358cbb6215d9d93eefc05,version-1.6.0,Released to Google Play on 16-5-2016
9fbdb9d213c0d36e07602b0a31b9c0e26c570f4d,version-1.5.4,Released to Google Play on 12-4-2016
ac86c4d695296f18bab9feebeebc600a2ea528f0,version-1.5.3,Released to Google Play on 11-4-2016
9875633e9d8c8f33a011cd06697704a608f7c373,version-1.5.2,Released to Google Play on 23-3-2016
650ccedd16a5c636cf5e7a013dcbcffd38115136,version-1.5.1,Released to Google Play on 2-2-2016
e767281f081d26f4c34aaabfc0e2ff712e9b9ecd,version-1.5.0,Released to Google Play on 10-1-2016
7f23be25b6bb476f6c5fba0fc66ae9a9ad4e8e4c,version-1.4.2,The Version Code is now valid.
8bb8bd3730f53852ded2ccb90bd2e88975be975a,version-1.4.1,Released on Google Play on 4-11-2015
23aa8c6c451cf825691d0343150cb1982060113c,version-1.3.1,Release of version 1.3.1 to Google Play on 19-9-2015
aa642ab505161bd8f5f580736cf17aecab7df657,version-1.3.0,Release
a03741113eda088a73f1a42a70942e9747b48aae,version-1.2.2,"1.3.0 was not ready in time, so removed new features and released 1.2.2"
