commit_hash,branch_name
2c0251b4d49419b286a49ffa137cb3ae2e749dac,SyncFix
f41d28e275fdc54263d6a31c8ba4945c3e8a3fd4,donate
36f61bf01030f06a262726d404c93dde6cb83af8,dropbox_sync_api
911370abfd918c98d5fad958e025ba812f39b2ec,fdroid
913ec89c5e4e43b70e42336ad8bf5b76e69f969e,fix-googlemaps-rendering
be54a7a8b5169648fd32f1e742dce54470333b01,fix_travis
b5837af50bb4fbda835a4e6d588d8ff09048eead,fragmentcrash
1ae2593b3a170558a88ed22af9b7b9898a1c2cdf,gtasks404
ed9137093a5bfe82116f907fb3a6791560b9324d,lpreview
9abf1fcedf2c7de440aba587aabde148fdd26e8e,master
30c24f2bd6ef29ee8132af964577ed97049bcd52,material
49c33ae9901474f9779630367d1d5744735dffa5,miuicrash
8ba658fcb385e50dabb85f513e61df90151052e9,org-contentprovider
e285991bf12886136ee4410e671058fab9797208,summer_release
525904834141ef04c42ed51ecac27ac47dd0e6ab,version6
67151a4934d89a2b4020c99cd1263a6f8625d187,with_due_time
