commit_hash,branch_name
0780ec9131885a8feda399396ffe6de72e295478,analytics
10ae15162d84ec4c98c5fb58c2182eac8b72dc1c,authentication-with-account-manager
f61e005a419ef9726ebaa8352ef9359533a3cc95,barcode-scanner--fix-result-parsing
618b6c71f7ec8b126fa8adf60c58466ea5cc945a,category-hierarchy--respect-display-order
fad210eeec59202be057acf1b799e5c980b56569,display-debug-mode
609921bd2b9358a3e8fcf0e80dbfc86bcf6e1b19,dozuki--fix-qr-code-scanner-dependency
c04b1ed824012207bb97e90bbbfdee5fb1e1533d,dozuki-saml-login-fix
dd1b65ec4797482d422c495ecaa78ba51c5fa3bd,espresso-tests
eb1908cb211fa8f66b09a50497a94bf756124120,fix-step-edit-auto-correct-input
5679629a4b6b7dca61fe5f6519169b2126ae3f0c,fix-teardown-intent-filtering
42df68c0ce63fdf0bc55df911d02bf30f81359d0,google-login--dont-always-initialize
e874a528dfa56e0f7fe85c1a85bfa587b406207d,google-oauth-login
2772836926733fa15314b1b390dda73849105fe6,gradle-properties-base--add-magnolia
f0209b7160291830402ca4e95d9f706d064dbe8e,gradle-properties-base--add-missing-properties
ee453cf2de217893fb5e1ef2d94e849e422138dc,guide-edit--fix-missing-guide-step-add
e6cf92d16471d728087bdabe803a389ba991080d,guide-view--fix-restore-fragment-state
a0ab493553972971c1913209869fd6bb774dc220,intent-filter--fix-guide-view-orientation-crash
cc0725e42e93b503433df48362e936636a3fee35,intent-filtering--respond-to-device
8fcbdd3230a486e2fc5a559cb14de966daf2ac22,intent-filters--add-analytics
9f5f66377e2ac1141230e24df733a8fc1799554a,intent-filters--force-new-task
ffc0e5d54ecdbc3b92ee6a2c08b84e14bd9ca5fd,master
104e932056b34f020c59530dc0a985e3f9d6907b,modernize-dependencies
0df79be3dcb960d613b9096edd1ff060ce4fa0f5,offline-guides--delete-unreferenced-media
31b4016e00b7f9ca870bc016665e4a14173f3475,pepsi-dozuki
f6a28421e9fe2832be80dbf2cf24534889b340b7,proguard
6ede4e251f0cf103912bd2c14cca77c14f09f092,protobufs--experimental
3b4c4f5a5147304d8b16a11ee4c90bcc784a0894,refactor-product-flavors-definitions
6bfc6d33e4710a1057d47e28f27afacdd184f9fe,related-pages
34f02221a5f1517fd755c7fdea505f8a1778009a,rename-mainapplication-to-app
1a3f4c62a827120e6396f79d48265a219167fbf1,replace-api-service-with-async-task
3bd3f1543c10adc97bdb224bd5db9bf0808b118a,robolectric-tests
3bf365a081c39733ccd56e3d96bbc67e353a6880,sso-signon--fix-webview
95f058127c4a3dc32b3517e5fee1bfaffbf8e58b,step-bullets--add-light-blue
7a57a50e8fe8f0a38d7aba33df8b33122a0aef9a,step-edit--fix-focus-jumping
ab9e6daef0fa50c026bc668b96731e7e46d865a7,store-api-results
0e6fa12a1ad3af894831ff2187f5d591441a49ac,stories--add-to-guide-view
c01a051b3672c834100f499e4efe7d0abceb27af,tests
5ea63da43b55f506d7c21a7e421ec79059c2cef5,update-strings-for-crowdin
a419d3da2e971c39183645e37189f2d40a329c9e,upgrade-gradle-android-plugin
