package,manifestPaths,gradleConfigPaths,mavenConfigPaths
com.nyrds.pixeldungeon.ml,"PixelDungeon/src/googlePlay/AndroidManifest.xml,PixelDungeon/src/googlePlayRetro/AndroidManifest.xml,PixelDungeon/src/main/AndroidManifest.xml",PixelDungeon/build.gradle,
